page,line,token,text,x0,x1,mid_x,band,phase,label_key,used_axis,reassigned_from,wrap_affinity
7,15,,--,445.125,450.9100036621094,448.0175018310547,eq,band,,x0,,
7,15,0,Closed,36.75,66.28273010253906,51.51636505126953,label,labeled,closed_date,x0,,
7,15,1,Date:,68.6279296875,92.51519775390625,80.57156372070312,label,labeled,closed_date,x0,,
7,15,2,24.7.2019,172.875,213.1173095703125,192.99615478515625,tu,labeled,closed_date,x0,,
7,15,3,--,309.0,314.7850036621094,311.8925018310547,xp,labeled,closed_date,x0,,
7,15,4,--,445.125,450.9100036621094,448.0175018310547,eq,labeled,closed_date,x0,,
7,16,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
7,16,,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,heading_check,,x0,,
7,16,,Closed,172.875,200.26417541503906,186.56958770751953,tu,heading_check,,x0,,
7,16,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
7,16,,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,band,,x0,,
7,16,,Closed,172.875,200.26417541503906,186.56958770751953,tu,band,,x0,,
7,16,,Paid,309.0,326.4223937988281,317.71119689941406,xp,band,,x0,,
7,16,,Paid,445.125,462.5473937988281,453.83619689941406,eq,band,,x0,,
7,16,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_rating,x0,,
7,16,1,Rating:,75.861328125,107.45660400390625,91.65896606445312,label,labeled,account_rating,x0,,
7,16,2,Closed,172.875,200.26417541503906,186.56958770751953,tu,labeled,account_rating,x0,,
7,16,3,Paid,309.0,326.4223937988281,317.71119689941406,xp,labeled,account_rating,x0,,
7,16,4,Paid,445.125,462.5473937988281,453.83619689941406,eq,labeled,account_rating,x0,,
7,17,,Account,36.75,73.52269744873047,55.136348724365234,label,heading_check,,x0,,
7,17,,Description:,75.861328125,130.17633056640625,103.01882934570312,label,heading_check,,x0,,
7,17,,Individual,172.875,211.48907470703125,192.18203735351562,tu,heading_check,,x0,,
7,17,,Account,36.75,73.52269744873047,55.136348724365234,label,band,,x0,,
7,17,,Description:,75.861328125,130.17633056640625,103.01882934570312,label,band,,x0,,
7,17,,Individual,172.875,211.48907470703125,192.18203735351562,tu,band,,x0,,
7,17,,Individual,309.0,347.61407470703125,328.3070373535156,xp,band,,x0,,
7,17,,Individual,445.125,483.73907470703125,464.4320373535156,eq,band,,x0,,
7,17,0,Account,36.75,73.52269744873047,55.136348724365234,label,labeled,account_description,x0,,
7,17,1,Description:,75.861328125,130.17633056640625,103.01882934570312,label,labeled,account_description,x0,,
7,17,2,Individual,172.875,211.48907470703125,192.18203735351562,tu,labeled,account_description,x0,,
7,17,3,Individual,309.0,347.61407470703125,328.3070373535156,xp,labeled,account_description,x0,,
7,17,4,Individual,445.125,483.73907470703125,464.4320373535156,eq,labeled,account_description,x0,,
7,18,,Dispute,36.75,71.45941162109375,54.104705810546875,label,heading_check,,x0,,
